artist_id,similar_artists_id
412769,"['18683011', '2686162', '4169598', '250178', '5036741', '15520884', '833264', '457401', '48699', '282957', '4856752', '432938', '86702', '519183', '1108192', '6222019', '3924940', '10848257', '1641938', '1583069', '6142789', '22523', '3971041', '587013', '16407', '9214593', '4370377', '3144988', '3891327', '668193', '2762595', '6305508', '519191', '7693553', '2554713', '2566273', '1643', '3836355', '3435922', '1031919', '1046189', '2428208', '359561', '589319', '6334542', '78804', '1590458']"
5578823,"['3175153', '5196254', '10068540', '4023722', '10904336', '6262042', '592697', '5534564', '5911263', '2864638', '4299442', '4465908']"
5756789,"['8038669', '1238635', '6275967', '17432881', '3894403', '9838217', '16945213', '9631027', '7281549', '5706666', '417338', '9389449', '8253566', '4778091', '8224099', '8540064', '9754951', '519193', '4425881', '6994847', '8589242', '9184369', '10189112', '6145608', '3365303', '6452338', '2772953', '9755040', '3152562', '8495339', '8704608', '6487484', '16631864', '8362652', '16400145', '12528195', '16840465', '10495677', '2154506', '3291216', '10577486', '21107759', '4173263', '17488401', '7158678', '2155394', '10762303']"
15965890,"['18926860', '15880424', '18533249', '7206486', '9320396', '12213187', '15742000', '14033793', '20238113', '9202714', '8484756', '3820070', '7812657', '4315762', '18420768', '8440510', '16945213']"
5298812,"['8979279', '9865929', '17708727', '9268866', '10163671', '5932952', '8356776', '18617390', '5410621', '6130477', '829087', '9073247', '4854209', '5074070', '972638', '3277095', '167529', '17213561', '15500829', '4913885', '5951212', '5914', '5244008', '21077766', '8634808', '15474039', '16839765', '419425', '6504255', '16860578', '5155082', '19010244', '7049439', '5237356', '7338769', '8946891', '18091919', '8352126', '10588116', '6688785', '9907032', '7597455', '829117', '17788355', '13095233', '15435123', '5232485']"
13704377,"['1496130', '1418542', '7169471', '6561827', '4816872', '778528', '4515495', '18976633', '356715', '6864766', '2769038', '4403835', '1136475', '18645637', '5326082', '4170356', '4516321', '4144019', '20986159', '7108069', '8336376', '2413524', '4356551', '5253775', '5269886', '8105645', '4051503', '1214114', '2992498', '306377', '8792096', '1460648', '2839654', '14046623', '11745960', '4333453', '1411664', '359582', '1162197', '1201867', '5471076', '12855477', '49810', '1517207', '5776063', '1340168', '2731017']"
10012225,"['9947539', '10893213', '16757099', '16778488', '6180609', '16595159', '11285759', '9202714', '12500208', '4184841', '6996170', '6876732', '1630313', '9754415', '7415233']"
8796692,"['4300822', '13883211', '8560463', '4492731', '15591627', '6965435', '6327192', '6546332', '4793511', '16915192', '16911341', '4570849', '6825509', '9376034', '13053873', '6802080', '11547234', '3138725', '3428692', '6869861', '5933158', '4763169', '7605302', '8815124', '13932339', '5887517', '10099325', '7824465', '7400630', '1550529', '5796833', '5004608', '10605746', '9605142', '5835773', '4319522', '6186798']"
8683705,"['8440510', '21236255', '15742000', '9053728', '5382061', '8639747', '10896432', '5133751', '17368670', '5527071', '6257611', '10225842', '9463149', '9515107', '11527811', '7049440', '16462903', '8546076', '9320396', '5897560', '426279', '15935338', '6380387', '13612329', '16293933', '13439120', '2155394', '12037519', '5303228', '18533249', '21170832', '6138980']"
5933158,"['5908022', '379', '6599372', '3095733', '5882566', '326103', '701912', '588049', '3176681', '3372819', '6375147', '150772', '2627663', '155997', '4276792', '4639506', '2558904', '4028242', '3318286', '239070', '5905077', '777542', '4549495', '4705020', '11382068', '18848', '160115', '431098', '67520', '1633386', '3203992', '144525', '233068', '10542672', '2697148', '5301994', '3985610', '3188894', '188087', '1111428', '8770838', '568780', '777969', '589398', '8448721', '6293806', '168236']"
5341260,"['5945321', '6186798', '1883528', '1489253', '4220365', '5186254', '3880179', '5835773', '3396430', '7231219', '834311', '3295725', '15608579', '8190977', '5785851', '432884', '2841821', '9234188', '6291747', '4320303', '10605746', '3902640']"
8237328,"['8473294', '17708727', '4194164', '8356776', '11225401', '4776092', '4083679', '13612329', '6530669', '19010628', '1373841', '21661032', '3943438']"
2155394,"['8586289', '5303228', '7981908', '6676812', '6180609', '7400630', '16293933', '11242927', '12150345', '17368670', '15742000', '6291747', '8639747', '19768319', '8683705', '1331208', '8609930', '3851345', '20238113', '21236255', '6186798', '9457281', '8546076', '759867', '4286280']"
3175153,"['8997667', '5123595', '5578823', '426211', '4618086', '1214643', '11484554', '4023722', '519190', '6171672', '5911263', '586971', '10904336', '5196254', '589320', '3922361', '9515107']"
1589087,"['595722', '1479768', '168770', '12671211', '3215409', '171726', '5599417', '5639553', '4685', '19418', '4851484', '1067442', '3200876', '67259', '1313947', '5575493', '7091', '37184', '5041615']"
8638975,"['3820070', '11002590', '9947539', '10160771', '10167310', '16945213', '8918742', '7098655', '20001951', '6195746', '6736958', '8484756', '12213187', '7098241', '10027665', '9216799', '12439275', '19574938', '13113108', '11841130', '9202714', '6612132', '6495873', '11390026', '6118202', '6503948', '6506824', '6114813', '16894138', '8773056', '9195600', '11199776', '9380596', '5626216', '15666421', '17395499', '9894971', '6821435', '13191075', '10995535', '10037779', '17890178', '9091329', '10435948', '17075583', '9087824', '10116551', '6374529']"
8879252,"['18650185', '5490019', '8983827', '18803347', '10141469', '6178655', '5843497', '8587211', '219151', '4750408', '19780376', '4104453', '21980226', '3402527', '10188260']"
589320,"['589319', '42649', '218282', '1479862', '26190', '1254172', '4787219', '1238668', '2617846', '3899353', '12545', '42505', '2411735', '1254171', '8496049', '1214643', '42581', '107565', '158947', '4355824', '42597', '426214', '359561', '10904336', '3106682', '2421526', '2617847', '426211', '4299442', '425797', '5997280', '8997667', '426225', '7068529', '41180', '167061', '424986', '3175153', '1238709', '5196254', '425891', '589322', '3364210', '2977686', '3157503', '716472', '4708709', '4171634', '13928']"
7427947,"['7981908', '10377737', '9018437', '9097033', '2155394', '10822829', '8511185', '6257611', '5450833', '17479501', '5102139', '9217059', '8586289', '9457281', '9073247', '168996', '9999358', '6138980', '8639747', '17368670', '17106801']"
7951818,"['6338380', '6468350', '9658501', '8348550', '8166063', '5780722', '11205935', '6278626', '7797251', '13059384', '3099696', '8101025', '16575105', '21242800', '10118303', '16398876', '8428008', '10893213', '7456547', '6816537']"
6374529,"['7399424', '5874360', '5578874', '5364444', '5733643', '7097908', '4747684', '6118202', '7277639', '10027665', '16944656', '5450410', '9087824', '6538138', '5626216', '7310942', '4820285', '5097195', '1511539', '7098655', '6114813', '6164072', '5264259', '11390026', '6508189', '6191785', '6138979', '18647387', '9947539', '5737085', '4406703', '9377873', '7570472', '9254383', '10069360', '8491263', '8813348', '8638975', '6113318', '11002590', '10160771', '9216799', '7339749', '6826271', '8773056', '7547129', '3820070', '6117255', '4943810']"
9196287,"['10037779', '7310942', '18647387', '6037244', '11002590', '17547967', '6195746', '6265223', '20066601', '8325978', '7779739', '7720913', '6191785', '17499827', '15654619', '8644611', '5097195', '9078880', '7570472', '9072631', '9913206', '10184496', '6251472', '11661942', '5874360', '10577640', '15540687', '10983287', '9894971', '4592419', '8118143', '6109025', '11763371', '8625517', '12893368', '10100344', '19180462', '20081972', '5626216', '7425115', '12746381', '5334066', '7339749', '8811573', '11242927', '6625003', '10189112', '9285397', '8266789']"
7468158,"['10896432', '8715920', '5303228', '8654838', '8830677', '1606831', '16462903', '5133751', '5097713', '8683705', '9457281', '18945887', '8440510', '6527235', '5111994', '8473294', '8546076']"
2816301,"['6564026', '3418028', '782156', '3152948', '4704144', '3733779', '591525', '42498', '41130', '112337', '1465869']"
7676059,"['9822462', '9090122', '16574731', '16613116', '5558446', '19155163', '12556867', '2420178', '4097137', '9817168']"
759867,"['6180609', '426279', '4286280', '4299442', '1692', '342649', '515727', '2155394', '3851345', '4804637', '1606831', '1198944', '5835773', '6452489', '189493', '7400630', '5009102', '2772953', '2203814', '3820362', '1292119', '720649', '1155493', '3808566', '36182', '905051', '3651827', '3904729', '16293933', '3188894']"
6292356,"['168996', '7244872', '9447197', '6109025', '5947583', '9196287', '5409266', '3176629', '5009102', '3808566', '7105576', '8162102', '7427910', '2203814', '8232126', '6037244', '10535475', '8174800', '707310', '5450410', '9245884', '8156949', '7310942', '7034433', '3428692', '6450320', '9651868', '9944872', '9697622', '2689003', '13193850', '3146056', '7580019', '6881583', '10983287', '5164278', '9479819', '5981108', '11229116', '21431182', '9465069', '6310978', '6265223', '8837748', '11972630', '2924119', '2669368', '5856254', '10801626']"
5416192,"['9188131', '9707918', '5111994', '17717348', '17368670', '15733552', '9097031', '9234188', '15435123', '11089573', '1606831', '3851345', '9867529', '13204539', '6611136', '17375341', '8909104', '15874007', '5445378', '16493255', '8813881', '10948622', '5303228', '2964861', '10495677', '2155394', '19147741', '8206036', '7701236', '11911930', '8639747', '19492403', '9169933', '426279']"
12662897,"['3428692', '19108765', '7358087', '4184841', '6486397', '16609410', '19981689', '18889673', '7796991', '570245', '8038669', '7585515', '10028203', '12928191', '4389527', '13768393', '19556008', '19185897', '21286162', '4407729', '19841738', '16448146', '4611102', '5815506', '6244247', '18352448', '3748287', '12398478', '18991437', '4553', '11933490', '6527235', '8851635', '9376804', '4235089', '6323718', '8968035', '12746381', '17321006', '9299229', '13462472', '8214162', '7443722', '6675161', '16646374', '8350000', '3449542', '7140633']"
6154143,"['4773941', '5453279', '5780722', '16714316', '4877073', '5730583', '6222439', '5659329', '6468350', '7620490', '8101025', '5533684', '2406416', '432925', '6012912', '5780988', '8942847', '11087848', '8348550', '6338380', '10299302', '9339561', '5796833', '7349633', '5254502', '7951818']"
3359992,"['4609810', '3101299', '2620163', '4166785', '1594858', '3019802', '1210975', '3244690', '3677208', '3896938', '8266197', '3268227']"
9782269,"['708644', '3154024', '690478', '5017155', '662986', '737791', '3128882', '444445', '4551168', '3704804', '5868141', '2851360', '4302532', '4618', '5754248', '2590672', '3824207', '3021', '5892291', '3456089', '3465880', '2725104', '7658172', '1593980', '7644452', '221414', '12306956', '8336525', '4057761', '89267', '2392509', '6607020', '1091651', '9472442', '5895456', '5610233', '3344481', '11151033', '4026618', '3805590', '227501', '1757719', '98315', '914793', '10405747', '3877226', '771957']"
15935338,"['6257611', '426279', '6138980', '8440510', '19452520', '5730583', '16293933', '5796833', '6154143', '11418596', '4773941', '5526806', '8683705', '6980403', '15742000', '4886004', '3733779', '8831286', '7221405', '21236255', '6366962', '2406416', '6125324', '4559700', '10505160', '10324604', '9339561', '10299302', '18926860', '18091831', '17937084', '10225842', '11527811', '21154463', '13470549']"
6564026,"['3216897', '2816301', '4704144', '3733779', '6405970', '8209222', '16784722', '3152948', '3458641', '8553024']"
16293933,"['8609930', '12886885', '10225842', '8331231', '6307355', '10324604', '3851345', '2960960', '5630945', '9654204', '6980403', '5380854', '10385106', '5977782', '10299302', '19693083', '4653623', '8909223', '5730583', '5527071', '426279', '8190977', '15823062', '123176', '905051', '646684', '2898030', '6291747']"
8038669,"['6138980', '6257611', '6275967', '5706666', '13482114', '17432881', '9053728', '5756789', '12528195', '21236255', '16945213', '16400145', '20944320', '10225842', '7981908', '918419', '6183747', '4931929', '17937084', '18091831', '12662897', '8440510', '1037248', '15935338', '8683705']"
3651827,"['426279', '519193', '10324604', '1066943', '5928411', '1465869', '9867529', '2674942', '7225532', '11527811', '17368670', '2682288', '10852856', '12037519', '3851345', '5380854', '4097105', '15470616', '5084801', '5445378', '3491699', '4584667', '1606831', '10385106', '17437456']"
9754951,"['5756789', '17432881', '5706666', '4425881', '13155482', '1766348', '12528195', '5576438', '4060641', '20218618']"
4697435,"['4695702', '425896', '3306946', '594427', '2915287', '3652835', '1719289', '3150086', '3157503', '9797162', '7068529', '41130', '3210250', '41056', '219291', '6382857', '3653117', '6444894', '110009', '3345116', '2892605', '158947', '3737788', '4536074', '42498', '3106682', '3612728', '42551', '5519624', '359584', '42581', '41116', '4926968', '9896000', '587003', '3652834', '4465908', '6143795', '5261383', '1256476', '1254172', '168854', '5780896', '1238709', '13275507', '432998', '4779595']"
17717348,"['7400630', '9457281', '10605746', '4173590', '3657023', '4064125', '3929792', '7268405', '2663760', '2752078', '3851345', '10255335', '8211040', '9170300', '3188894', '15435123', '5287303', '10334029']"
7903605,"['14277193', '8848640', '19768319', '16757236', '4123281', '6676812', '823574', '13465091', '10608899', '10716157', '19376037', '18420768', '16398876', '15540680', '10597697', '16248881', '10947381', '16945213', '16595159']"
